"name","dimension","resolution","aspect_ratio","ppi","hz","cpu","gpu","ram","os","price_min","price_max","url"
"Lenovo Yoga 7 2-in-1 16ILL10","16""","2880x1800","16:10","212ppi","120Hz","Intel Core Ultra 7 258V, 4P+4LPE/8T, 2.20-4.80GHz, 12MiB+14MiB Cache, 17-37W TDP (PBP/MTP), Codename ""Lunar Lake"" (Lion Cove + Skymont, TSMC N3B)","Intel Arc Graphics 140V (iGPU), 8Xe/64EU/1024SP, 1.95GHz, Architektur ""Xe2-LPG""","32GB LPDDR5X-8533 Onboard, nicht erweiterbar","Windows 11 Home","€ 1449,00","€ 1704,00","https://geizhals.at/lenovo-yoga-7-2-in-1-16ill10-83jt000cge-a3429187.html"
"HP Elite x360 1040 G11","14""","1920x1200","16:10","162ppi","60Hz","Intel Core Ultra 7 155H, 6P+8E+2LPE/22T, 1.40-4.80GHz, 24MiB+18MiB Cache, 28-115W TDP (PBP/MTP), Codename ""Meteor Lake-H"" (Redwood Cove + Crestmont + Crestmont, Intel 4)","Intel Arc Graphics (iGPU), 8Xe/128EU/1024SP, 2.25GHz, Architektur ""Xe-LPG""","32GB LPDDR5X-7500 Onboard, nicht erweiterbar","Windows 11 Pro","€ 1713,28","€ 2009,45","https://geizhals.at/hp-elite-x360-1040-g11-a26vbea-abd-a3225257.html"
"HP Laptop 17-cn3175ng","17.3""","1920x1080","16:9","127ppi","60Hz","Intel Core i7-1355U, 2P+8E/12T, 1.70-5.00GHz, 12MiB+12MiB Cache, 15-55W TDP (PBP/MTP), Codename ""Raptor Lake-U"" (Golden Cove + Gracemont, Intel 7)","Intel UHD Graphics [Single-Channel-Konfiguration], Intel Iris Xe Graphics [Dual-Channel-Konfiguration] (iGPU)","16GB DDR4-3200 (2x 8GB SO-DIMM-Module, 2 Slots gesamt, 0 Slots frei)","Windows 11 Home","€ 729,00","€ 894,10","https://geizhals.at/hp-17-cn3175ng-natural-silver-8l382ea-abd-a3011506.html"
"MSI Thin 15 B12UC -2447","15.6""","1920x1080","16:9","141ppi","144Hz","Intel Core i5-12450H, 4P+4E/12T, 1.50-4.40GHz, 12MiB+7MiB Cache, 45-95W TDP (PBP/MTP), Codename ""Alder Lake-H"" (Golden Cove + Gracemont, Intel 7)","NVIDIA GeForce RTX 3050 - 4GB GDDR6 - Mobile, 16SM/2048SP, Codename ""GA107"" (Ampere, Samsung 8nm), 1172MHz, 45W Max GPU Power","16GB DDR4-3200 (2x 8GB SO-DIMM-Module, 2 Slots gesamt, 0 Slots frei, max. 64GB)","FreeDOS","€ 735,13","€ 945,65","https://geizhals.at/msi-thin-15-b12uc-2447-b12uc-2447-0016r8-2447-a3358206.html"
"Captiva Highend Gaming R95-065GE","16""","2560x1600","16:10","189ppi","300Hz","AMD Ryzen 9 9955HX, 16C/32T, 2.50-5.40GHz, 64MiB+16MiB Cache, 55W TDP, 75W cTDP, Codename ""Fire Range"" (Zen 5, TSMC 4nm)","NVIDIA GeForce RTX 5080 - 16GB GDDR7 - Mobile, 60SM/7680SP, 167 TOPS, Codename ""GB203"" (Blackwell, TSMC N5P [NVIDIA 4N]), 150W Max GPU Power","32GB DDR5-5200 (2x 16GB SO-DIMM-Module, 2 Slots gesamt, 0 Slots frei)","Windows 11 Home","€ 2499,00","€ 2758,00","https://geizhals.at/captiva-highend-gaming-r95-065ge-95065-a3723128.html"
"Lenovo ThinkPad L13 2-in-1 G6 (AMD)","13.3""","1920x1200","16:10","170ppi","60Hz","AMD Ryzen 5 PRO 215, 2C+4c/12T, 3.20-4.70GHz, 16MiB+6MiB Cache, 28W TDP, 15-30W cTDP, Codename ""Hawk Point2"" (Zen 4 + Zen 4c, TSMC 4nm)","AMD Radeon 740M (iGPU), 4CU/256SP, 4 RT-Cores, 2.70GHz, Architektur ""RDNA 3""","16GB LPDDR5X-7500 Onboard, nicht erweiterbar","Windows 11 Pro","€ 1236,70","€ 1625,00","https://geizhals.at/lenovo-thinkpad-l13-2-in-1-g6-amd-21rd000age-a3562913.html"
"ASUS ROG Zephyrus M16 (2023) GU604VY-NM042X","16""","2560x1600","16:10","189ppi","240Hz","Intel Core i9-13900H, 6P+8E/20T, 2.60-5.40GHz, 24MiB+20MiB Cache, 45-115W TDP (PBP/MTP), Codename ""Raptor Lake-H"" (Raptor Cove /​ Golden Cove + Gracemont, Intel 7)","NVIDIA GeForce RTX 4090 - 16GB GDDR6 - Mobile, 76SM/9728SP, 172 TOPS, Codename ""AD103"" (Ada Lovelace, TSMC N5P [NVIDIA 4N]), 1505MHz, 120W Total Graphics Power (TGP), 25W Dynamic Boost, 145W Max GPU Power","64GB DDR5-4800 (2x 32GB SO-DIMM-Module, 2 Slots gesamt, 0 Slots frei, max. 64GB)","Windows 11 Pro","€ 2685,73","","https://geizhals.at/asus-rog-zephyrus-m16-gu604vy-nm042x-off-black-90nr0br3-m004j0-a2898934.html"
"Lenovo ThinkPad E16 G3","16""","1920x1200","16:10","142ppi","60Hz","Intel Core Ultra 7 258V, 4P+4LPE/8T, 2.20-4.80GHz, 12MiB+14MiB Cache, 17-37W TDP (PBP/MTP), Codename ""Lunar Lake"" (Lion Cove + Skymont, TSMC N3B)","Intel Arc Graphics 140V (iGPU), 8Xe/64EU/1024SP, 1.95GHz, Architektur ""Xe2-LPG""","32GB LPDDR5X-8533 Onboard, nicht erweiterbar","Windows 11 Pro","€ 1298,22","€ 1618,94","https://geizhals.at/lenovo-thinkpad-e16-g3-22ay001uge-a3723281.html"
"Samsung Galaxy Book4","15.6""","1920x1080","16:9","141ppi","60Hz","Intel Core 3 100U, 2P+4E/8T, 1.20-4.70GHz, 10MiB+8MiB Cache, 15-55W TDP (PBP/MTP), Codename ""Raptor Lake-U"" (Golden Cove + Gracemont, Intel 7)","Intel Graphics (iGPU), 64EU/1024SP, 1.25GHz, Architektur ""Xe-LP / Gen 12.2""","8GB LPDDR4X Onboard, nicht erweiterbar","Windows 11 Home","€ 579,99","","https://geizhals.at/samsung-galaxy-book4-np750xgj-kg4de-a3631885.html"
"Lenovo ThinkPad T14s 2-in-1 G1","14""","1920x1200","16:10","162ppi","60Hz","Intel Core Ultra 5 225U, 2P+8E+2LPE/14T, 1.50-4.80GHz, 12MiB+10MiB Cache, 15-57W TDP (PBP/MTP), Codename ""Arrow Lake-U"" (Redwood Cove + Crestmont + Crestmont, Intel 3)","Intel Graphics (iGPU), 4Xe/64EU/512SP, 2.00GHz, Architektur ""Xe-LPG+""","16GB LPDDR5X-7467 Onboard, nicht erweiterbar","Windows 11 Pro","€ 1784,02","€ 2087,10","https://geizhals.at/lenovo-thinkpad-t14s-2-in-1-g1-21r3001wge-a3562834.html"
"Acer Aspire 17 A17-51M-742J","17.3""","1920x1080","16:9","127ppi","60Hz","Intel Core 7 150U, 2P+8E/12T, 1.80-5.40GHz, 12MiB+12MiB Cache, 15-55W TDP (PBP/MTP), Codename ""Raptor Lake-U"" (Golden Cove + Gracemont, Intel 7)","Intel Graphics (iGPU), 96EU/1536SP, 1.30GHz, Architektur ""Xe-LP / Gen 12.2""","16GB LPDDR5 Onboard, nicht erweiterbar","Windows 11 Home","€ 755,29","€ 887,00","https://geizhals.at/acer-aspire-17-a17-51m-742j-nx-kzveg-00z-a3707605.html"
"Acer Aspire Go 17 AG17-31P-33AJ","17.3""","1920x1080","16:9","127ppi","60Hz","Intel Core 3 N355, 8E/8T, 1.80-3.90GHz, 6MiB+4MiB Cache, 15-35W TDP (PBP/MTP), Codename ""Twin Lake-N"" (Gracemont, Intel 7)","Intel UHD Graphics (iGPU), 32EU/512SP, 1.35GHz, Architektur ""Xe-LP / Gen 12.2""","16GB LPDDR5 Onboard, nicht erweiterbar","Windows 11 Home","€ 553,61","€ 653,04","https://geizhals.at/acer-aspire-go-17-ag17-31p-33aj-nx-j45eg-00w-a3565911.html"
"HP ProBook 4 G1i 16","16""","1920x1200","16:10","142ppi","60Hz","Intel Core Ultra 7 255H, 6P+8E+2LPE/16T, 2.00-5.10GHz, 24MiB+28MiB Cache, 28-115W TDP (PBP/MTP), Codename ""Arrow Lake-H"" (Lion Cove + Skymont + Skymont, TSMC N3B)","Intel Arc Graphics 140T (iGPU), 8Xe/128EU/1024SP, 2.25GHz, Architektur ""Xe-LPG+""","32GB DDR5-5600 (2x 16GB SO-DIMM-Module, 2 Slots gesamt, 0 Slots frei, max. 48GB)","FreeDOS","€ 1209,07","€ 1359,10","https://geizhals.at/hp-probook-4-g1i-16-c7ss0es-abd-a3659230.html"
"Lenovo ThinkPad L13 G5 (Intel)","13.3""","1920x1200","16:10","170ppi","60Hz","Intel Core Ultra 5 125U, 2P+8E+2LPE/14T, 1.30-4.30GHz, 12MiB+10MiB Cache, 15-57W TDP (PBP/MTP), Codename ""Meteor Lake-U"" (Redwood Cove + Crestmont + Crestmont, Intel 4)","Intel Graphics (iGPU), 4Xe/64EU/512SP, 1.85GHz, Architektur ""Xe-LPG""","16GB LPDDR5X-7500 Onboard, nicht erweiterbar","N/​A","€ 749,00","","https://geizhals.at/lenovo-thinkpad-l13-g5-intel-21lb0037ge-a3799824.html"
"Lenovo ThinkPad X1 Carbon G14 Aura Edition","14""","2880x1800","16:10","243ppi","120Hz","Intel Core Ultra 7 355, 4P+4LPE/8T, 2.30-4.70GHz, 12MiB+16MiB Cache, 25-55W TDP (PBP/MTP), Codename ""Panther Lake-H"" (Cougar Cove + Darkmont, Intel 18A)","Intel Graphics (iGPU), 4Xe/32EU/512SP, 4 RT-Cores, 2.50GHz, Architektur ""Xe3-LPG""","32GB LPDDR5X-7467 Onboard, nicht erweiterbar","Windows 11 Pro","€ 3999,00","","https://geizhals.at/lenovo-thinkpad-x1-carbon-g14-aura-edition-21v7006mge-a3797102.html"
"Lenovo ThinkPad L13 2-in-1 G6 (Intel)","13.3""","1920x1200","16:10","170ppi","60Hz","Intel Core Ultra 5 225U, 2P+8E+2LPE/14T, 1.50-4.80GHz, 12MiB+10MiB Cache, 15-57W TDP (PBP/MTP), Codename ""Arrow Lake-U"" (Redwood Cove + Crestmont + Crestmont, Intel 3)","Intel Graphics (iGPU), 4Xe/64EU/512SP, 2.00GHz, Architektur ""Xe-LPG+""","32GB LPDDR5X-7467 Onboard, nicht erweiterbar","Windows 11 Pro","€ 1441,00","€ 1765,00","https://geizhals.at/lenovo-thinkpad-l13-2-in-1-g6-intel-21r7001wge-a3561727.html"
"Lenovo LOQ 15IRX10","15.6""","1920x1080","16:9","141ppi","144Hz","Intel Core i7-13650HX, 6P+8E/20T, 2.60-4.90GHz, 24MiB+20MiB Cache, 55-157W TDP (PBP/MTP), Codename ""Raptor Lake-HX"" (Raptor Cove + Gracemont, Intel 7)","NVIDIA GeForce RTX 5070 - 8GB GDDR7 - Mobile, 36SM/4608SP, 100 TOPS, Codename ""GB206"" (Blackwell, TSMC N5P [NVIDIA 4N]), 2347MHz, 115W Max GPU Power","32GB DDR5-4800 (2x 16GB SO-DIMM-Module, 2 Slots gesamt, 0 Slots frei, max. 32GB)","N/​A","€ 1723,66","","https://geizhals.at/lenovo-loq-15irx10-83je008vpb-a3753630.html"
"Geekom GeekBook X14 Pro","14""","2880x1800","16:10","243ppi","120Hz","Intel Core Ultra 9 185H, 6P+8E+2LPE/22T, 1.40-5.10GHz, 24MiB+18MiB Cache, 45-115W TDP (PBP/MTP), 35W cTDP (Geekom), Codename ""Meteor Lake-H"" (Redwood Cove + Crestmont + Crestmont, Intel 4)","Intel Arc Graphics (iGPU), 8Xe/128EU/1024SP, 2.35GHz, Architektur ""Xe-LPG""","32GB LPDDR5X-7500 Onboard, nicht erweiterbar","Windows 11 Pro","€ 1259,50","","https://geizhals.at/geekom-geekbook-x14-pro-a3719720.html"
"HP OMEN Gaming Laptop 16-ap0191ng","16""","1920x1200","16:10","142ppi","144Hz","AMD Ryzen 9 8940HX, 16C/32T, 2.40-5.30GHz, 64MiB+16MiB Cache, 55W TDP, 75W cTDP, Codename ""Dragon Range"" (Zen 4, TSMC 5nm)","NVIDIA GeForce RTX 5060 - 8GB GDDR7 - Mobile, 26SM/3328SP, Codename ""GB206"" (Blackwell, TSMC N5P [NVIDIA 4N])","32GB DDR5-5200 (2x 16GB SO-DIMM-Module, 2 Slots gesamt, 0 Slots frei)","FreeDOS","€ 1498,99","€ 1537,90","https://geizhals.at/hp-omen-gaming-laptop-16-ap0191ng-c2ak1ea-abd-a3572710.html"
"Acer Nitro 16S AI AN16S-61-R4NP","16""","2560x1600","16:10","189ppi","180Hz","AMD Ryzen AI 9 365, 4C+6c/20T, 2.00-5.00GHz, 24MiB+10MiB Cache, 28W TDP, 15-54W cTDP, Codename ""Strix Point"" (Zen 5 + Zen 5c, TSMC 4nm)","NVIDIA GeForce RTX 5060 - 8GB GDDR7 - Mobile, 26SM/3328SP, Codename ""GB206"" (Blackwell, TSMC N5P [NVIDIA 4N]), 2125MHz, 115W Max GPU Power","32GB DDR5 (2x 16GB SO-DIMM-Module, 2 Slots gesamt, 0 Slots frei, max. 32GB)","Windows 11 Home","€ 1721,32","€ 1814,51","https://geizhals.at/acer-nitro-16s-ai-an16s-61-r4np-nh-qxleg-003-a3655806.html"
"Lenovo ThinkPad P16s G4 (Intel)","16""","1920x1200","16:10","142ppi","60Hz","Intel Core Ultra 7 255H, 6P+8E+2LPE/16T, 2.00-5.10GHz, 24MiB+28MiB Cache, 28-115W TDP (PBP/MTP), Codename ""Arrow Lake-H"" (Lion Cove + Skymont + Skymont, TSMC N3B)","NVIDIA RTX PRO 500 Blackwell - 6GB GDDR7 - Mobile, 14SM/1792SP, Codename ""GB207"" (Blackwell, TSMC N5P [NVIDIA 4N]), 35W Max GPU Power","64GB DDR5-5600 (2x 32GB SO-DIMM-Module, 2 Slots gesamt, 0 Slots frei, max. 96GB)","Windows 11 Pro","€ 2656,78","€ 2962,39","https://geizhals.at/lenovo-thinkpad-p16s-g4-intel-21qv0004ge-a3605512.html"
"HP EliteBook 6 G1i 16""","16""","1920x1200","16:10","142ppi","60Hz","Intel Core Ultra 7 255U, 2P+8E+2LPE/14T, 2.00-5.20GHz, 12MiB+10MiB Cache, 15-57W TDP (PBP/MTP), Codename ""Arrow Lake-U"" (Redwood Cove + Crestmont + Crestmont, Intel 3)","Intel Graphics (iGPU), 4Xe/64EU/512SP, 2.10GHz, Architektur ""Xe-LPG+""","32GB DDR5-5600 (2x 16GB Module, 2 Slots gesamt, 0 Slots frei)","Windows 11 Pro","€ 2015,80","€ 2662,08","https://geizhals.at/hp-elitebook-6-g1i-16-ad3l7et-abd-a3546061.html"
"Lenovo IdeaPad Slim 5 14AKP10","14""","1920x1200","16:10","162ppi","60Hz","AMD Ryzen AI 5 330, 1C+3c/8T, 2.00-4.50GHz, 8MiB+4MiB Cache, 28W TDP, 15W cTDP, Codename ""Krackan Point"" (Zen 5 + Zen 5c, TSMC 4nm)","AMD Radeon 820M (iGPU), 2CU/128SP, 2 RT-Cores, 2.80GHz, Architektur ""RDNA 3.5""","16GB DDR5-5600 (2x 8GB Module, 2 Slots gesamt, 0 Slots frei, max. 32GB)","Windows 11 Home","€ 704,88","€ 783,47","https://geizhals.at/lenovo-ideapad-slim-5-14akp10-83hx00a8ge-a3658781.html"
"HP OMEN Gaming Laptop 17-db1180ng","17.3""","2560x1440","16:9","170ppi","240Hz","AMD Ryzen AI 7 350, 4C+4c/16T, 2.00-5.00GHz, 16MiB+8MiB Cache, 28W TDP, 15-54W cTDP, Codename ""Krackan Point"" (Zen 5 + Zen 5c, TSMC 4nm)","NVIDIA GeForce RTX 5070 - 8GB GDDR7 - Mobile, 36SM/4608SP, 100 TOPS, Codename ""GB206"" (Blackwell, TSMC N5P [NVIDIA 4N])","32GB DDR5-5600 (2x 16GB SO-DIMM-Module, 2 Slots gesamt, 0 Slots frei)","FreeDOS","€ 1828,99","€ 1837,90","https://geizhals.at/hp-omen-gaming-laptop-17-db1180ng-c2ak4ea-abd-a3605373.html"
"LG gram Pro 17 (2025)","17""","2560x1600","16:10","178ppi","144Hz","Intel Core Ultra 7 255H, 6P+8E+2LPE/16T, 2.00-5.10GHz, 24MiB+28MiB Cache, 28-115W TDP (PBP/MTP), Codename ""Arrow Lake-H"" (Lion Cove + Skymont + Skymont, TSMC N3B)","Intel Arc Graphics 140T (iGPU), 8Xe/128EU/1024SP, 2.25GHz, Architektur ""Xe-LPG+""","16GB LPDDR5X-8400 Onboard, nicht erweiterbar","Windows 11 Home","€ 1349,90","€ 1469,99","https://geizhals.at/lg-gram-pro-17-2025-17z90tp-g-aa78g-a3450892.html"
"Dell Pro 15 Essential PV15250","15.6""","1920x1080","16:9","141ppi","120Hz","Intel Core 3 100U, 2P+4E/8T, 1.20-4.70GHz, 10MiB+8MiB Cache, 15-55W TDP (PBP/MTP), Codename ""Raptor Lake-U"" (Golden Cove + Gracemont, Intel 7)","Intel Graphics (iGPU), 64EU/1024SP, 1.25GHz, Architektur ""Xe-LP / Gen 12.2""","16GB DDR5-4400 (1x 16GB SO-DIMM-Modul)","Windows 11 Pro","€ 647,12","€ 711,90","https://geizhals.at/dell-pro-15-essential-pv15250-cgyf5-a3665155.html"
"Lenovo ThinkPad E14 G6 (AMD)","14""","1920x1200","16:10","162ppi","60Hz","AMD Ryzen 5 7535U, 6C/12T, 2.90-4.55GHz, 16MiB+3MiB Cache, 28W TDP, Codename ""Rembrandt-R"" (Zen 3+, TSMC 6nm)","AMD Radeon 660M (iGPU), 6CU/384SP, 6 RT-Cores, 1.90GHz, Architektur ""RDNA 2""","16GB DDR5-4800 (1x 16GB SO-DIMM-Modul, 2 Slots gesamt, 1 Slot frei, max. 64GB)","Windows 11 Pro","€ 850,91","","https://geizhals.at/lenovo-thinkpad-e14-g6-amd-21m30001ge-a3648570.html"
"Lenovo Legion Pro 7 16AFR10H","16""","2560x1600","16:10","189ppi","240Hz","AMD Ryzen 9 9955HX3D, 16C/32T, 2.50-5.40GHz, 128MiB+16MiB Cache, 55W TDP, 75W cTDP, Codename ""Fire Range"" (Zen 5, TSMC 4nm)","NVIDIA GeForce RTX 5080 - 16GB GDDR7 - Mobile, 60SM/7680SP, 167 TOPS, Codename ""GB203"" (Blackwell, TSMC N5P [NVIDIA 4N]), 2287MHz, 175W Max GPU Power","32GB DDR5-5600 (2x 16GB SO-DIMM-Module, 2 Slots gesamt, 0 Slots frei, max. 64GB)","Windows 11 Home","€ 3499,00","","https://geizhals.at/lenovo-legion-pro-7-16afr10h-83ru000uge-a3632413.html"
"ASUS ExpertBook B1 B1503CVA-S76991","15.6""","1920x1080","16:9","141ppi","60Hz","Intel Core 7 240H, 6P+4E/16T, 2.50-5.20GHz, 24MiB+16MiB Cache, 45-115W TDP (PBP/MTP), Codename ""Raptor Lake-H"" (Raptor Cove /​ Golden Cove + Gracemont, Intel 7)","Intel UHD Graphics [Single-Channel-Konfiguration], Intel Iris Xe Graphics [Dual-Channel-Konfiguration] (iGPU)","16GB DDR5 (2 Slots gesamt, max. 64GB)","N/​A","€ 659,82","€ 671,61","https://geizhals.at/asus-expertbook-b1-b1503cva-s76991-90nx0801-m07xs0-a3698898.html"
"Samsung Galaxy Book5 Pro 14""","14""","2880x1800","16:10","243ppi","120Hz","Intel Core Ultra 7 256V, 4P+4LPE/8T, 2.20-4.80GHz, 12MiB+14MiB Cache, 17-37W TDP (PBP/MTP), Codename ""Lunar Lake"" (Lion Cove + Skymont, TSMC N3B)","Intel Arc Graphics 140V (iGPU), 8Xe/64EU/1024SP, 1.95GHz, Architektur ""Xe2-LPG""","16GB LPDDR5X-8533 Onboard, nicht erweiterbar","Windows 11 Home","€ 1309,92","€ 1437,00","https://geizhals.at/samsung-galaxy-book5-pro-14-np940xha-kg1de-a3396327.html"
"Lenovo ThinkPad T14 G6 (Intel)","14""","1920x1200","16:10","162ppi","60Hz","Intel Core Ultra 7 255U, 2P+8E+2LPE/14T, 2.00-5.20GHz, 12MiB+10MiB Cache, 15-57W TDP (PBP/MTP), Codename ""Arrow Lake-U"" (Redwood Cove + Crestmont + Crestmont, Intel 3)","Intel Graphics (iGPU), 4Xe/64EU/512SP, 2.10GHz, Architektur ""Xe-LPG+""","16GB DDR5-5600 (1x 16GB Modul, 2 Slots gesamt, 1 Slot frei, max. 64GB)","Windows 11 Pro","€ 1801,55","€ 2087,69","https://geizhals.at/lenovo-thinkpad-t14-g6-intel-21qc004jge-a3498239.html"
"ASUS ExpertBook B3 Flip B3402FVA-EC2616X","14""","1920x1080","16:9","157ppi","60Hz","Intel Core 5 120U, 2P+8E/12T, 1.40-5.00GHz, 12MiB+12MiB Cache, 15-55W TDP (PBP/MTP), Codename ""Raptor Lake-U"" (Golden Cove + Gracemont, Intel 7)","Intel Graphics (iGPU), 80EU/1280SP, 1.25GHz, Architektur ""Xe-LP / Gen 12.2""","16GB DDR4","Windows 11 Pro","€ 973,06","€ 1272,10","https://geizhals.at/asus-expertbook-b3-flip-b3402fva-ec2616x-90nx07n1-m02v50-a3648370.html"
"Apple MacBook Pro 16.2""","16.2""","3456x2234","3:2","254ppi","120Hz","Apple M5 Max - 18 Core, 6x Everest Gen4 ""Super"" (4.61GHz) + 12x Everest Gen4 M ""Performance"" (4.38GHz), TSMC N3P, ARMv9.2-A","Apple 40-Core GPU, Architektur ""G18"", 40C/​640EU/​5120SP","48GB LPDDR5X-9600 Onboard, nicht erweiterbar","macOS 26","€ 4468,74","€ 5030,71","https://geizhals.at/apple-macbook-pro-16-2-mge94d-a-a3750140.html"
"Lenovo V15 G4 AMN","15.6""","1920x1080","16:9","141ppi","60Hz","AMD Ryzen 5 7520U, 4C/8T, 2.80-3.80GHz, 4MiB+2MiB Cache, 15W TDP, Codename ""Mendocino"" (Zen 2, TSMC 6nm)","AMD Radeon 610M (iGPU), 2CU/128SP, 2 RT-Cores, 1.90GHz, Architektur ""RDNA 2""","8GB LPDDR5-4800 Onboard, nicht erweiterbar","FreeDOS","€ 499,16","","https://geizhals.at/lenovo-v15-g4-amn-business-black-82yu00qkge-a2960117.html"
"Apple MacBook Air","13.6""","2560x1664","20:13","225ppi","60Hz","Apple M2 - 8 Core, 4x Avalanche ""Performance"" (3.50GHz) + 4x Blizzard ""Efficiency"" (2.42GHz), TSMC N5P, ARMv8.6-A","Apple 8-Core GPU, Architektur ""G14"", 8C/​128EU/​1024SP","16GB LPDDR5-6400 Onboard, nicht erweiterbar","macOS 26 via Update","€ 799,00","€ 1111,80","https://geizhals.at/apple-macbook-air-starlight-2022-z15y-a2768326.html"
"Lenovo V15 G6 ITN","15.6""","1920x1080","16:9","141ppi","60Hz","Intel N100, 4E/4T, 0.80-3.40GHz, 6MiB+2MiB Cache, 25W TDP (MTP), Codename ""Alder Lake-N"" (Gracemont, Intel 7)","Intel UHD Graphics (iGPU), 24EU/384SP, 0.75GHz, Architektur ""Xe-LP / Gen 12.2""","8GB DDR5-4800 (1x 8GB Modul, 1 Slot gesamt, 0 Slots frei, max. 16GB)","Windows 11 Home","€ 367,80","","https://geizhals.at/lenovo-v15-g6-itn-83m4000age-a3536474.html"
"HP OmniBook 7 NGAI 17-dc0178ng","17.3""","1920x1080","16:9","127ppi","60Hz","Intel Core Ultra 7 258V, 4P+4LPE/8T, 2.20-4.80GHz, 12MiB+14MiB Cache, 17-37W TDP (PBP/MTP), Codename ""Lunar Lake"" (Lion Cove + Skymont, TSMC N3B)","NVIDIA GeForce RTX 4050 - 6GB GDDR6 - Mobile, 20SM/2560SP, 49 TOPS, Codename ""AD107"" (Ada Lovelace, TSMC N5P [NVIDIA 4N])","32GB LPDDR5X-8533 Onboard, nicht erweiterbar","Windows 11 Pro","€ 1814,11","€ 1987,00","https://geizhals.at/hp-omnibook-7-ngai-17-dc0178ng-bz8f4ea-abd-a3570817.html"
"Lenovo V17 G4 IRU","17.3""","1920x1080","16:9","127ppi","60Hz","Intel Core i3-1315U, 2P+4E/8T, 1.20-4.50GHz, 10MiB+8MiB Cache, 15-55W TDP (PBP/MTP), Codename ""Raptor Lake-U"" (Golden Cove + Gracemont, Intel 7)","Intel UHD Graphics (iGPU), 64EU/1024SP, 1.25GHz, Architektur ""Xe-LP / Gen 12.2""","8GB DDR4-3200 Onboard + 1 Slot (max. 16GB), max. 24GB gesamt","FreeDOS","€ 473,00","€ 565,00","https://geizhals.at/lenovo-v17-g4-iru-iron-grey-83a2000age-a2986117.html"
"Lenovo IdeaPad Slim 3 15Q8X10","15.3""","1920x1200","16:10","148ppi","60Hz","Qualcomm Snapdragon X - X1-26-100, 8x Oryon (2.97GHz), ARMv8.7-A, 18MiB Cache (12MiB L2 + 6MiB SLC)","Qualcomm Adreno X1-45, 1.70 TFLOPS (FP32)","16GB LPDDR5X-8448 Onboard, nicht erweiterbar","Windows 11 Home","€ 659,00","","https://geizhals.at/lenovo-ideapad-slim-3-15q8x10-83n30004ge-a3510817.html"
"Apple MacBook Air 15"" M5","15.3""","2880x1864","16:10","224ppi","60Hz","Apple M5 - 10 Core, 4x Everest Gen4 ""Super"" (4.61GHz) + 6x Sawtooth Gen4 ""Efficiency"" (3.05GHz), TSMC N3P, ARMv9.2-A","Apple 10-Core GPU, Architektur ""G18"", 10C/​160EU/​1280SP","32GB LPDDR5X-9600 Onboard, nicht erweiterbar","macOS 26","€ 2595,64","€ 3261,00","https://geizhals.at/apple-macbook-air-15-m5-z1lr-a3749870.html"
"Lenovo IdeaPad 5 2-in-1 14AKP10","14""","1920x1200","16:10","162ppi","60Hz","AMD Ryzen AI 5 340, 3C+3c/12T, 2.00-4.80GHz, 16MiB+6MiB Cache, 28W TDP, 15-54W cTDP, Codename ""Krackan Point"" (Zen 5 + Zen 5c, TSMC 4nm)","AMD Radeon 840M (iGPU), 4CU/256SP, 4 RT-Cores, 2.90GHz, Architektur ""RDNA 3.5""","16GB LPDDR5X-7500 Onboard, nicht erweiterbar","Windows 11 Home","€ 780,89","€ 899,00","https://geizhals.at/lenovo-ideapad-5-2-in-1-14akp10-83kt004wge-a3632513.html"
"Apple MacBook Air 15"" M5","15.3""","2880x1864","16:10","224ppi","60Hz","Apple M5 - 10 Core, 4x Everest Gen4 ""Super"" (4.61GHz) + 6x Sawtooth Gen4 ""Efficiency"" (3.05GHz), TSMC N3P, ARMv9.2-A","Apple 10-Core GPU, Architektur ""G18"", 10C/​160EU/​1280SP","24GB LPDDR5X-9600 Onboard, nicht erweiterbar","macOS 26","€ 1779,82","€ 2329,20","https://geizhals.at/apple-macbook-air-15-m5-mdvf4d-a-a3749877.html"
"Apple MacBook Pro 16.2""","16.2""","3456x2234","3:2","254ppi","120Hz","Apple M5 Max - 18 Core, 6x Everest Gen4 ""Super"" (4.61GHz) + 12x Everest Gen4 M ""Performance"" (4.38GHz), TSMC N3P, ARMv9.2-A","Apple 40-Core GPU, Architektur ""G18"", 40C/​640EU/​5120SP","128GB LPDDR5X-9600 Onboard, nicht erweiterbar","macOS 26","€ 8025,89","€ 8243,00","https://geizhals.at/apple-macbook-pro-16-2-z1mw-a3750169.html"
"HP OmniBook X FlipNGAI 16-cb0471ng","16""","1920x1200","16:10","142ppi","60Hz","Intel Core Ultra 7 355, 4P+4LPE/8T, 2.30-4.70GHz, 12MiB+16MiB Cache, 25-55W TDP (PBP/MTP), Codename ""Panther Lake-H"" (Cougar Cove + Darkmont, Intel 18A)","Intel Graphics (iGPU), 4Xe/32EU/512SP, 4 RT-Cores, 2.50GHz, Architektur ""Xe3-LPG""","32GB LPDDR5X-8533 Onboard, nicht erweiterbar","Windows 11 Home","€ 1499,00","€ 1631,00","https://geizhals.at/hp-omnibook-x-flipngai-16-cb0471ng-d4sp3ea-abd-a3788189.html"
